[YYYY-MM-DD HH:mm:SS],AAPL,ADBE,ADP,AMD,AMZN,ASML,ATVI,AVGO,CRM,CSCO,FISV,GOOGL,IBM,INFY,INTC,INTU,META,MSFT,NDX,NFLX,NOW,NVDA,ORCL,PYPL,QCOM,SIRI,TSLA,TXN,VMW
13/05/2016 14:00,22.58,96.405,86.17,3.7,35.56706,91.43,38.38,139.97,76.39,26.585,52.075,36.24725,148.16,9.305,29.96,102.47,120.01,51.3495,4331.01,87.54,67.09,10.09,39.69,39.46,51.39,3.9,13.83066667,57.11,57.7
13/05/2016 14:30,22.592475,96.15,86,3.71,35.555,91.4,38.285,140.03,76.24,26.515,51.97875,36.217,147.77,9.28,29.89,102.21,119.915,51.26,4327.54,87.65,66.99,10.183425,39.605,39.48,51.28,3.905,13.80826,57.06,57.78
13/05/2016 15:00,22.564125,96.03,85.99,3.68,35.5505,91.24,38.18,139.93,76.36,26.5,51.9775,36.2395,147.7,9.27575,29.87,102.26,119.96,51.15,4325.37,87.58,67.38,10.1725,39.61,39.44,51.18,3.905,13.84921333,57.08,57.91
13/05/2016 15:30,22.6125,96.03,85.83,3.71,35.537,91.27,38.27,140.12,76.49,26.56,51.91,36.221,147.73,9.2925,29.895,102.22,119.84,51.16,4326.69,88.19,67.39,10.2025,39.605,39.5,51.2,3.905,13.84266667,57.095,57.81
13/05/2016 16:00,22.63,95.97,85.76,3.675,35.496,91.28,38.29,140.05,76.37,26.53,51.92,36.2405,147.69,9.275,29.91,102.03,119.828,51.08,4326.91,87.88,67.45,10.2425,39.6,39.48,51.32,3.895,13.852,57.11,57.94
13/05/2016 16:30,22.6425,95.97,85.76,3.67,35.5,91.3,38.29,140.05,76.28,26.53,51.925,36.25,147.72,9.275,29.93,102.03,119.81,51.12,4326.53,87.86,67.44,10.24,39.61,39.48,51.32,3.89,13.834,57.12,57.92
16/05/2016 10:00,23.175025,96.3,86.39,3.715,35.295,95.05,38.94,141.495,76.27,26.84,51.955,36.32175,147.8785,9.435,30.16,102.94,118.09,51.19,4347.2,87.25,67.91,10.3375,39.71,39.31,51.56,3.91,14.01533333,57.93,58.51
16/05/2016 10:30,23.335025,96.13,86.28,3.77,35.0775,95.37,38.81,141.77,76.21,26.7846,51.775,36.2135,148.3,9.38,30.11,102.89,117.62,51.105,4345.58,87.7201,67.93,10.4825,39.68,39.24,51.575,3.91,14.13259333,57.79,58.52
16/05/2016 11:00,23.3925,96.56,86.45,3.795,35.052,95.24,39.05,142.47,76.46,26.86,51.9,36.324,148.84,9.37,30.25,103.5,117.955,51.34,4357.85,88.39,68.5,10.5045,39.81,39.37,51.79,3.895,14.172,58.025,59.04
16/05/2016 11:30,23.337525,96.91,86.73,3.78,35.217,95.48,39.03,142.02,76.64,26.81,52.04,36.452,149.02,9.38,30.26,103.655,118.17,51.435,4362.42,89.7,68.51,10.50125,39.855,39.2575,51.69,3.905,14.14,58.08,59.62
16/05/2016 12:00,23.4375,97.09,86.79,3.83,35.32296,95.48,39.18,142.7783,76.84,26.875,52.01,36.5335,149.54,9.385,30.375,103.9106,118.196,51.5725,4374.02,89.77,68.86,10.5575,39.97,39.37,51.82,3.91,14.08666667,58.245,59.55
16/05/2016 12:30,23.37,96.97,86.7001,3.815,35.358,95.66,38.94,142.38,76.83,26.81,52.03,36.43208,149.25,9.38,30.38,103.67,118.53,51.545,4368.15,89.34,69.2,10.6075,39.91,39.29,51.72,3.91,13.978,58.26,59.39
16/05/2016 13:00,23.41,97.2375,86.8,3.81,35.4745,95.91,39.09,142.67,76.91,26.825,52.135,36.438,149.49,9.3925,30.45,104.03,118.48,51.59,4373.25,89.38,69.36,10.5675,39.9401,39.32,51.748,3.91,13.95666667,58.42,59.65
16/05/2016 13:30,23.4235,97.29,86.848,3.8001,35.5264,95.92,39.07,142.882,77.15,26.87,52.25,36.4525,149.25,9.395,30.435,104.03,118.455,51.65,4376.78,89.791,69.4,10.615,39.9715,39.32,51.82,3.91,13.92,58.41,60.25
16/05/2016 14:00,23.4925,97.35,86.72,3.82,35.449,96.15,39.33,142.73,77.0199,26.99,52.215,36.48875,149.65,9.41495,30.475,104.11,118.3,51.685,4378.7,89.31,69.66,10.60375,39.987,39.33,51.8669,3.91,13.87133333,58.3488,59.98
16/05/2016 14:30,23.5275,97.65,86.965,3.8301,35.542,96.33,39.43,143.39,77.47,27.0501,52.29,36.609,149.88,9.4225,30.55,104.51,118.7699,51.8901,4391.83,89.22,70.15,10.68375,40.08,39.35,52.065,3.915,13.8895,58.48,59.73
16/05/2016 15:00,23.52375,97.63,86.84,3.835,35.6185,96.2,39.37,143.38,77.48,27.08,52.2525,36.5805,149.65,9.4425,30.54,104.23,118.8,51.89,4392.55,89.3201,70.28,10.6725,40.05,39.46,52.095,3.915,13.90296667,58.46,59.51
16/05/2016 15:30,23.555,97.39,86.88,3.844,35.621,96.22,39.285,143.16,77.339,27.035,52.2,36.5795,149.59,9.43,30.515,103.93,118.728,51.88,4390.26,89.355,70.04,10.6075,40.01,39.41,52.115,3.915,13.89934,58.3,59.275
16/05/2016 16:00,23.4675,97.23,86.69,3.78,35.533,95.84,39.395,142.64,77.31,26.97,52.115,36.515,149.402,9.435,30.39,103.72,118.67,51.83,4380.28,89.12,70.3,10.5475,39.97,39.29,51.9,3.905,13.882,58.02,59.3
16/05/2016 16:30,23.48,97.22,86.68,3.78,35.525,95.83,39.4,142.57,77.31,26.97,52.125,36.515,149.46,9.43,30.39,103.73,118.56,51.83,4380.48,89.12,70.0217,10.57,39.97,39.3,51.91,3.9,14.02905333,58.03,59.29
17/05/2016 10:00,23.4525,96.7325,85.97,3.79,35.3075,95.23,38.5,142.8,76.99,26.89,51.8325,36.6745,148.76,9.3175,30.445,103.02,118.2585,51.12,4369.27,90.341,69.85,10.42,39.8,39.23,51.89,3.905,13.89066667,57.95,59.92
17/05/2016 10:30,23.3475,96.865,85.95,3.785,35.125,94.775,38.1,142,77.237,26.71,51.785,36.4635,148.31,9.2975,30.225,103.2,118.36,50.8701,4355.05,90.16,69.7401,10.5,39.765,39.22,51.9,3.9,13.78733333,57.71,59.71
17/05/2016 11:00,23.45125,97.02,86.13,3.8571,35.2745,95.1015,38.09,142.08,77.13,26.8199,51.885,36.3935,148.91,9.3,30.31,103.5755,118.105,50.9224,4362.12,90.2124,70.1289,10.572175,39.89,39.22,52.2,3.91,13.78136667,57.89,59.73
17/05/2016 11:30,23.457475,96.99,85.88,3.895,35.27553,94.8,38.08,141.67,77.11,26.74,51.76,36.4,149.0499,9.28,30.18,103.245,117.89,50.81,4356.82,89.42,69.91,10.585,39.94,39.2,52.065,3.91,13.75666667,57.6699,59.92
17/05/2016 12:00,23.50625,97.28,86.082,3.945,35.427725,95.21,38.25,142.43,77.2,26.815,51.95,36.457,149.41,9.2975,30.29,103.53,118.13,50.8908,4365.72,89.77,70.44,10.5375,39.9999,39.3667,52.15,3.92,13.80433333,57.85,59.97
17/05/2016 12:30,23.50125,97.11,85.925,3.92,35.2375,95.05,38.18,141.85,77.04,26.758,51.835,36.35925,148.97,9.27,30.217,103.25,118.03,50.829,4355.76,89.345,69.92,10.5475,39.875,39.36,52.14,3.905,13.77533333,57.78,59.91
17/05/2016 13:00,23.435,97.15,85.89,3.89,35.221505,94.93,38.12,141.78,77.1317,26.77,51.87,36.3345,148.79,9.27,30.16,103.28,118.05,50.76,4352.09,89.02,70.13,10.5775,39.815,39.45,52.15,3.905,13.78133333,57.77,59.82
17/05/2016 13:30,23.4575,97.09,85.94,3.9,35.27825,94.94,38.125,141.59,77.26,26.78,51.945,36.36225,148.76,9.275,30.18,103.18,118.035,50.815,4353.01,89.1,70.22,10.5825,39.83,39.53,52.2,3.915,13.8025,57.65,59.91
17/05/2016 14:00,23.385,96.97,85.69,3.85,35.136,94.53,37.9575,140.92,77.3,26.69,51.805,36.208,148.14,9.2625,30.045,102.63,117.85,50.64,4338.96,88.79,69.9284,10.56125,39.675,39.33,52.1,3.905,13.754,57.42,59.81
17/05/2016 14:30,23.3775,96.17,85.41,3.82,35.0385,94.35,37.7,140.56,76.83,26.59,51.6,36.0435,147.5,9.2375,29.9667,102.1,117.5775,50.55,4324.27,88.4001,69.28,10.5495,39.49,39.22,51.96,3.885,13.67066667,57.27,59.4399
17/05/2016 15:00,23.3275,96.215,85.42,3.825,34.940475,94.36,38.1,140.96,76.71,26.66,51.59,36.1045,147.74,9.235,30.005,102.15,117.7101,50.565,4325.11,88.5775,69.12,10.54,39.55,39.135,51.97,3.9,13.66866667,57.341,59.47
17/05/2016 15:30,23.295,95.895,85.22,3.815,34.8895,94.2601,37.985,141.13,76.7499,26.625,51.44,35.957,147.6,9.215,29.93,102.03,117.32,50.45,4316.97,88.59,69.23,10.5425,39.54,38.99,51.87,3.9,13.65066667,57.33,59.63
17/05/2016 16:00,23.37,95.93,85.37,3.79,34.75,94.25,38.11,141.17,76.77,26.65,51.575,36.0065,147.95,9.215,29.98,102.15,117.35,50.51,4321.99,88.63,69.49,10.57,39.59,39.065,51.99,3.89,13.648,57.42,59.59
17/05/2016 16:30,23.3675,95.93,85.35,3.79,34.7745,94.3,38.12,141.17,76.92,26.6,51.575,36.003,148,9.21,29.93,102.15,117.35,50.5,4322.56,88.65,69.5,10.57,39.6,39.14,51.99,3.91,13.644,57.54,59.59
18/05/2016 10:00,23.5875,95.94,85.39,3.905,34.833,94.92,38.35,143,77.145,26.585,51.235,36.1375,147.29,9.25,30.17,102.36,117.45,50.385,4330.77,89.58,70.28,10.795,39.495,39.135,52.77,3.89,14.14166667,57.8,59.705
18/05/2016 10:30,23.6915,96.66,85.73,3.9108,34.8719,95.38,38.64,144.48,78.02,26.71,51.455,36.24375,148.26,9.295,30.15,102.88,118.08,50.9235,4351.26,90.23,70.56,10.81,39.58,39.2301,53.21,3.9,14.27133333,58.14,60.05
18/05/2016 11:00,23.655,96.53,85.47,3.91,34.775,94.95,38.275,143.95,77.62,26.56,51.225,36.047,147.5,9.265,29.995,102.42,117.67,50.81,4337.69,90.13,70.46,10.7525,39.565,39.1,52.98,3.89,14.23533333,57.88,59.75
18/05/2016 11:30,23.68125,96.8925,85.66,3.95,34.9,95.32,38.58,144.16,77.865,26.6677,51.355,36.123,147.834,9.2975,30.175,102.705,117.9,50.97,4347.75,90.97,70.5,10.848875,39.575,39.13,53.08,3.895,14.19533333,58.19,59.45
18/05/2016 12:00,23.685,96.57,85.55,3.945,35,95.18,38.55,144.37,77.77,26.7272,51.25,36.026015,147.76,9.295,30.1401,102.57,117.93,50.8846,4345.31,91.6189,70.13,10.8375,39.57,39.17,53.135,3.89,14.172,58.255,59.175
18/05/2016 12:30,23.645,96.66,85.61,3.915,34.91775,94.93,38.521,143.87,77.64,26.75,51.25,36,147.82,9.295,30.08,102.585,117.7591,50.78,4338.62,90.9266,70.04,10.82,39.52,39.05,53,3.89,14.132,58.11,59.33
18/05/2016 13:00,23.720175,96.95,85.76,3.95,34.989,95.35,38.59,144.6,78.07,26.835,51.31,36.0865,148,9.325,30.225,102.8,117.9543,50.89,4349.69,91.42,70.24,10.8889,39.63,39.18,53.15,3.89,14.14,58.345,59.3
18/05/2016 13:30,23.79,97.2,85.95,3.96,35.013,95.47,38.6401,144.77,78.15,26.88,51.47,36.1585,148.3699,9.375,30.1973,103.01,118.18,51.0369,4357.96,91.55,70.45,10.925,39.705,39.24,53.25,3.89,14.15133333,58.435,59.48
18/05/2016 14:00,23.74745,97.28,85.77,3.945,34.9075,95.3,38.56,144.57,78.46,26.81,51.43,36.181,148.11,9.35,30.155,102.97,118.0746,51.04,4353.5,91.3224,70.37,10.9375,39.7,39.1,53.06,3.895,14.08461333,58.32,59.57
18/05/2016 14:30,23.5325,96.19,85.05,3.84,34.59218,94.24,38.15,143.025,77.26,26.6,50.915,35.832,146.59,9.26,29.83,102.13,116.91,50.48,4313.21,90.26,69.38,10.82,39.24,38.8,52.65,3.86,13.987,57.77,58.92
18/05/2016 15:00,23.6175,96.44,85.41,3.855,34.673,94.5924,38.35,143.46,77.66,26.685,51.06,35.9604,147.14,9.295,29.89,102.66,117.12,50.685,4326.68,90.3,69.73,10.825,39.385,38.71,52.7801,3.88,14.08933333,58,59.28
18/05/2016 15:30,23.561875,96.06,85.27,3.8401,34.6165,94.36,38.3539,143.14,77.38,26.569,50.97005,35.8405,146.6799,9.2825,29.915,102.38,116.95,50.5399,4317.37,89.935,69.64,10.82,39.31,38.635,52.62,3.89,14.00666667,57.87,59.33
18/05/2016 16:00,23.6425,96.7,85.6,3.84,34.8725,94.52,38.47,143.88,77.87,26.71,51.215,36.089,147.32,9.3175,29.99,102.69,117.65,50.81,4337.87,90.5,70.01,10.84,39.47,38.98,52.79,3.895,14.07733333,58.01,59.525
18/05/2016 16:30,23.65,96.68,85.6,3.88,34.94535,94.52,38.47,143.86,82.2,28.06,51.23,36.127695,147.44,9.32,30.01,102.8301,117.58,50.77,4338.23,90.48,70.525,10.8425,39.52,38.98,52.7,3.89,13.82,58.02,59.2
19/05/2016 10:00,23.43,95.83,84.565,3.77,34.7255,93.07,37.625,142.22,81.11,27.78,50.755,35.7835,145.12,9.2025,29.705,101.46,116.59,49.9495,4301.32,89.185,71.05,10.785,38.875,38.015,52.41,3.89,14.08666667,57.23,58.75
19/05/2016 10:30,23.505,95.77,84.75,3.79,34.662,93.47,37.76,142.26,81.11,27.84,50.715,35.699625,145.25,9.205,29.655,101.47,116.45,49.99,4303.94,89.75,70.455,10.8425,38.885,38,52.625,3.885,14.139,57.2,58.865
19/05/2016 11:00,23.4275,95.55,84.63,3.775,34.650525,93.24,37.8,141.47,80.97,27.6657,50.59,35.637,144.345,9.18,29.53,100.91,116.37,49.95,4294.16,89.34,70.18,10.805,38.74,37.86,52.33,3.9,13.93733333,56.87,58.76
19/05/2016 11:30,23.435,95.46,84.6,3.75,34.59,93.27,37.765,142.085,80.55,27.638,50.575,35.615,144.32,9.18,29.61,100.98,116.22,49.885,4294.69,89.06,70.2,10.83,38.68,37.79,52.39,3.9,13.962,57.01,58.78
19/05/2016 12:00,23.4625,95.54,84.59,3.74,34.6,92.93,37.76,142.23,80.71,27.58,50.635,35.5585,144.65,9.185,29.57,101.08,116.1801,49.96,4293.26,88.8,69.96,10.82,38.68,37.73,52.42,3.905,13.921,56.96,58.87
19/05/2016 12:30,23.435,95.42,84.61,3.765,34.609,93.16,37.77,142.064,80.44,27.62,50.605,35.5545,144.79,9.185,29.54,101.022,116.37,49.9799,4293.12,88.91,69.81,10.83875,38.67,37.65,52.375,3.91,13.91751333,56.9599,58.8
19/05/2016 13:00,23.4225,95.49,84.465,3.755,34.6424,92.95,37.865,141.19,81.035,27.435,50.595,35.615,144.82,9.155,29.5364,101.06,116.36,49.94,4288.97,88.68,69.79,10.80125,38.575,37.5,52.3025,3.905,13.85266667,56.79,58.76
19/05/2016 13:30,23.5025,95.52,84.65,3.75,34.743,93.19,37.85,142.01,81.422,27.6,50.74035,35.6535,144.905,9.1825,29.6699,101.29,116.73,50.16,4300.11,89.24,69.91,10.8125,38.7,37.55,52.48,3.905,13.88736667,57.01,58.75
19/05/2016 14:00,23.494975,95.54,84.69,3.745,34.782175,93.24,37.83,142.08,81.18,27.61,50.75,35.66525,144.791,9.2,29.58,101.11,116.6,50.08,4299.75,89.36,70.27,10.8475,38.66,37.5095,52.465,3.895,13.99108,57.0099,58.8
19/05/2016 14:30,23.51,95.74,84.98,3.7101,34.7955,93.47,37.82,142.25,81.2099,27.67,50.86,35.763,145,9.2225,29.695,101.25,116.87,50.25,4307.85,89.93,70.36,10.8825,38.8561,37.517,52.54,3.905,14.202,57.16,58.7499
19/05/2016 15:00,23.4225,95.47,84.8528,3.69,34.7445,93.22,37.775,141.91,80.84,27.58,50.75,35.6345,144.5,9.195,29.58,101.01,116.29,50.065,4296.01,89.22,69.8,10.8375,38.765,37.34,52.405,3.89,14.15744,57.03,58.71
19/05/2016 15:30,23.557475,95.94,85.14,3.75,34.8488,93.32,37.84,142.69,80.945,27.685,50.955,35.764,144.82,9.235,29.68,101.5,116.66,50.235,4314.52,89.46,69.76,10.875,38.82,37.5,52.72,3.91,14.427,57.23,58.715
19/05/2016 16:00,23.55,95.88,85.12,3.76,34.9265,93.33,37.8,142.75,81.07,27.57,50.9,35.766,144.9,9.23,29.63,101.42,116.8,50.32,4314.72,89.53,69.77,10.89,38.83,37.65,52.76,3.91,14.34133333,57.21,58.8
19/05/2016 16:30,23.57,95.87,85.14,3.73,34.9485,93.31,37.75,142.74,81.09,27.58,50.89,35.7705,144.93,9.235,29.63,101.42,116.83,50.31,4315.58,89.5,69.75,10.885,38.84,37.6,52.76,3.92,14.34733333,57.36,58.8
20/05/2016 10:00,23.75,96.455,85.79,3.88,35.2225,95.29,37.79,147.23,81.66,28.005,51.38,36.056,146.22,9.2775,30.2,103.06,117.43,50.97,4361.12,91.4787,70.7,11.0975,39.53,37.735,53.7792,3.92,14.51262667,58.32,59.0692
20/05/2016 10:30,23.71375,96.03,85.86,3.81,35.257,95.25,37.64,146.005,80.98,28.07,51.455,36.12425,145.78,9.275,30.175,102.95,117.02,50.98,4360.31,91.65,69.66,11.035,39.43,37.8,53.775,3.925,14.5895,58.28,59.12
20/05/2016 11:00,23.72,96.28,85.8261,3.8401,35.3075,95.29,37.505,145.865,81.52,28.014,51.39495,36.26325,146.2,9.26,30.22,103.16,117.405,51.13,4366.71,91.99,70.16,11.0525,39.5,37.8,53.8,3.925,14.55533333,58.36,59.31
20/05/2016 11:30,23.75345,96.37,85.8201,3.85,35.285,95.37,37.56,146.06,81.59,28.105,51.405,36.3695,146.88,9.275,30.3,103.23,117.64,51.02,4372.39,93.1,70.15,11.0775,39.4,37.788,54.145,3.94,14.54746667,58.54,59.445
20/05/2016 12:00,23.7902,96.5,85.79,3.85,35.2745,95.42,37.675,146.41,81.46,28.125,51.365,36.2965,146.93,9.28,30.2895,103.465,117.75,51.125,4374.96,92.32,70.28,11.0817,39.4825,37.83,54.375,3.94,14.474,58.72,59.515
20/05/2016 12:30,23.8075,96.6,85.7801,3.86,35.299,95.34,37.68,146.515,81.285,28.12,51.4,36.259,147.01,9.285,30.23,103.35,117.8436,50.9864,4374.93,92.94,70.26,11.065,39.45,37.76,54.435,3.94,14.52349333,58.77,59.37
20/05/2016 13:00,23.8375,96.76,85.72,3.865,35.27175,95.24,37.695,146.71,81.71,28.06,51.305,36.223375,147.08,9.2575,30.255,103.51,117.78,50.92,4373.15,92.58,70.34,11.07,39.48,37.7285,54.47,3.94,14.504,58.73,59.38
20/05/2016 13:30,23.8275,96.92,85.58,3.84,35.1725,95.32,37.575,146.55,81.61,28.04,51.2693,36.09825,146.91,9.255,30.2,103.38,117.7111,50.8528,4366.93,92.234,70.135,11.045,39.49,37.68,54.35,3.92,14.518,58.68,59.38
20/05/2016 14:00,23.7725,96.95,85.59,3.83,35.215,95.2,37.525,146.3479,81.45,28.01,51.19,36.124,146.825,9.2325,30.1599,103.15,117.57,50.77,4363.93,92.1875,69.98,11.0425,39.43,37.54,54.385,3.93,14.531,58.61,59.25
20/05/2016 14:30,23.789125,97.105,85.61,3.83,35.257505,95.38,37.68,146.73,81.55,28.015,51.315,36.1825,147.42,9.235,30.175,103.24,117.83,50.79,4370.57,92.33,70.01,11.0975,39.5365,37.705,54.5,3.93,14.52333333,58.66,59.35
20/05/2016 15:00,23.7775,96.84,85.46,3.825,35.1965,95.43,37.61,146.4,81.08,28.01,51.23,36.1195,147.366,9.2275,30.18,103.23,117.535,50.67,4363.5,92.165,70,11.0625,39.41,37.545,54.47,3.925,14.55466667,58.65,59.2666
20/05/2016 15:30,23.7494,96.69,85.34,3.835,35.1325,95.5,37.47,146.26,80.86,27.945,51.18,36.0615,147.2,9.215,30.135,102.91,117.36,50.565,4357.48,92.19,70,11.0675,39.35,37.63,54.36,3.94,14.53733333,58.5,59.37
20/05/2016 16:00,23.805,96.88,85.48,3.88,35.1385,95.47,37.53,146.73,81.03,27.97,51.22,36.0855,147.26,9.22,30.15,103.03,117.315,50.63,4362.43,92.5,70,11.0825,39.4,37.53,54.51,3.935,14.68866667,58.53,59.74
20/05/2016 16:30,23.785,96.88,85.47,3.88,35.125,95.48,37.53,146.73,80.95,28,51.22,36.0855,147.25,9.23,30.12,103.03,117.36,50.62,4362.9,92.64,70.01,11.0875,39.41,37.51,54.52,3.94,14.68333333,58.53,59.76
23/05/2016 10:00,24.17,97,85.36,3.93,35.0395,96.01,37.47,149.35,81.53,28.13,51.175,36.0175,147.75,9.125,30.37,104.2,116.65,50.47,4376.87,94.65,70.67,11.065,39.225,37.5701,54.6701,3.94,14.566,59.03,59.515
23/05/2016 10:30,24.2375,96.91,85.35,3.95,35.022355,96.18,37.89,149.45,81.9299,28.19,51.175,35.951,147.77,9.125,30.371,104.53,116.525,50.275,4376.69,94.8703,70.945,11.079,39.28,37.595,54.4801,3.94,14.78466667,59.16,59.56
23/05/2016 11:00,24.24,96.55,85.3699,3.9515,34.9265,95.72,37.78,148.96,81.61,28.175,51.01,35.895,147.3,9.145,30.3937,104.31,116.27,50.2,4371.63,95.06,70.59,11.045,39.26,37.59,54.465,3.93,14.724,58.975,59.46
23/05/2016 11:30,24.233825,96.77,85.35,3.955,34.953,95.95,37.95,149.03,81.85,28.195,51.05,35.908005,147.05,9.1725,30.355,104.5,116.47,50.31,4375.23,94.81,70.64,11.08,39.375,37.83,54.385,3.935,14.634,58.93,59.62
23/05/2016 12:00,24.145,96.65,85.3,3.98,34.95,95.52,37.79,149.08,81.67,28.14,51.045,35.88475,147.025,9.175,30.325,104.5,116.21,50.22,4367.02,94.8,70.7,11.085,39.29,37.9,54.41,3.935,14.59633333,58.88,59.41
23/05/2016 12:30,24.154,96.7789,85.35,4.0399,34.9775,95.47,37.745,149.17,81.76,28.125,51.06,35.9495,146.955,9.2,30.3535,104.6,116.4599,50.2139,4370.51,95.23,70.55,11.106625,39.36,37.95,54.405,3.93,14.56467333,58.905,59.66
23/05/2016 13:00,24.2,96.77,85.36,4.09,34.972,95.66,37.72,149.25,81.8201,28.151,51.05,35.9315,147.315,9.19,30.35,104.535,116.44,50.18,4372.56,94.85,70.38,11.115,39.37,38.11,54.44,3.935,14.54667333,58.99,59.55
23/05/2016 13:30,24.2075,96.81,85.43,4.065,34.92075,95.7407,37.815,149.14,81.93,28.14,51.055,35.902,147.21,9.19,30.3415,104.76,116.24,50.16,4369.86,94.645,70.24,11.12625,39.33,38.121,54.44,3.94,14.49066667,58.98,59.62
23/05/2016 14:00,24.21875,96.79,85.43,4.08,34.923675,95.81,37.81,149.07,81.81,28.08,51.06075,35.932,147.26,9.2,30.3301,104.69,116.2299,50.2,4369.14,94.42,70.35,11.115,39.26,38.1589,54.395,3.93,14.45666667,58.97,59.45
23/05/2016 14:30,24.192525,96.88,85.46,4.136,34.967,95.9,37.805,149.1102,82,28.075,51.145,35.994,147.24,9.205,30.35,104.64,116.321,50.19,4372.75,94.6499,70.49,11.13875,39.315,38.18,54.456,3.93,14.49878667,59.05,59.62
23/05/2016 15:00,24.1575,96.92,85.34,4.172,35,95.87,37.7936,148.58,81.9499,28.09,51.11,35.9785,146.98,9.2,30.305,104.845,116.2499,50.195,4367.62,94.121,70.35,11.1375,39.315,38.1438,54.3401,3.92,14.46266667,58.98,59.57
23/05/2016 15:30,24.12875,96.78,85.27,4.09,34.8875,95.84,37.695,148.1,81.79,28.01,51.06,35.962,146.99,9.2075,30.29,104.94,116.07,50.14,4361.51,94.38,70.26,11.1175,39.245,38.15,54.305,3.92,14.452,58.86,59.5
23/05/2016 16:00,24.105,96.62,85.25,4.04,34.8395,95.69,37.74,148.16,81.73,27.94,50.935,35.8625,146.82,9.1875,30.24,104.63,115.96,50.03,4355.92,94.88,70.23,11.1,39.19,38.07,54.17,3.91,14.40866667,58.72,59.46
23/05/2016 16:30,24.095,96.62,85.25,4.09,34.8,95.7,37.77,148.1,81.73,27.96,50.93,35.8625,146.77,9.195,30.24,104.75,115.84,50,4355.1,94.75,70.23,11.1,39.18,38.07,54.18,3.91,14.4,58.73,59.46
24/05/2016 10:00,24.3075,98.08,86.55,3.98,34.98594,96.19,38.17,149.5,82.26,28.28,51.485,36.2765,147.6,9.2275,30.68,106.41,116.4993,50.67,4402.6,97.355,70.24,11.2275,39.73,38.662,55.205,3.925,14.37266667,59.42,59.36
24/05/2016 10:30,24.325,98.8699,86.76,3.935,35.17253,96.77,38.52,150.165,82.71,28.46,51.61,36.468,147.82,9.2225,30.85,106.39,116.9,51.04,4420.34,98.03,71.44,11.20995,39.98,38.845,55.46,3.925,14.52133333,59.62,59.735
24/05/2016 11:00,24.3675,99.36,87.0925,3.97,35.2665,97.04,38.63,150.5,83,28.395,51.78,36.457,147.98,9.225,30.935,106.395,117.065,51.235,4427.28,98.24,71.69,11.235,39.95,38.82,55.525,3.93,14.41,59.71,59.88
24/05/2016 11:30,24.401625,99.33,87.11,4,35.2855,97.03,38.78,150.34,83.16,28.43,51.825,36.591,148.19,9.255,31.035,106.08,117.13,51.395,4431.26,98.65,71.31,11.2625,39.99,38.91,55.415,3.94,14.50333333,59.815,60.0199
24/05/2016 12:00,24.4341,99.39,87.24,4.05,35.36,97.13,38.84,150.645,83.254,28.48,51.93,36.6415,148.17,9.27,31.045,106.28,117.43,51.47,4436.72,98.63,71.41,11.245,39.985,38.86,55.215,3.945,14.54666667,59.88,59.9
24/05/2016 12:30,24.4475,99.38,87.13,4.045,35.3245,97.06,38.75,150.5,83.06,28.4824,51.905,36.534505,148.21,9.265,31.0337,106.29,117.325,51.44,4432.89,98.36,71.01,11.25875,39.945,38.875,55.24,3.94,14.51866667,59.84,59.96
24/05/2016 13:00,24.4925,99.24,87.27,4.085,35.3285,97.11,38.845,150.99,83.14,28.545,52.055,36.5445,148.25,9.28,31.0185,106.43,117.421,51.545,4438.35,98.46,71.25,11.30525,40.065,38.82,55.31,3.945,14.55066667,59.9,60.2
24/05/2016 13:30,24.4675,99.42,87.165,4.12,35.2535,97.15,38.78,151.0501,83.06,28.535,52.005,36.5615,148.075,9.2775,31.045,106.56,117.5037,51.531,4438.16,98.55,71.16,11.306,40.025,38.79,55.295,3.945,14.50533333,59.99,60.2
24/05/2016 14:00,24.4425,99.38,87.3,4.135,35.2895,97.25,38.77,151.32,83.04,28.52,52,36.6125,147.94,9.2725,31.05,106.56,117.41,51.5265,4438.31,98.87,71.2,11.33,40,38.7829,55.34,3.94,14.51533333,60.05,60.17
24/05/2016 14:30,24.44125,99.37,87.28,4.15,35.268,97.46,38.87,151.41,83.16,28.5193,52.04,36.62025,147.985,9.28,31.06,106.86,117.39,51.475,4439.55,98.565,71.16,11.355,39.9401,38.88,55.389,3.95,14.48333333,60.02,60.245
24/05/2016 15:00,24.458825,99.47,87.29,4.165,35.265,97.49,38.87,151.26,83.05,28.498,52.07,36.6265,148.25,9.2925,31.05,107.0222,117.455,51.535,4441.67,98.44,71,11.36875,39.97,38.96,55.455,3.975,14.53233333,60.045,60.28
24/05/2016 15:30,24.485,99.56,87.42,4.16,35.25,97.59,38.95,151.45,83.06,28.54,52.185,36.677,148.56,9.3,31.09,107.38,117.45,51.7,4446.77,97.902,71.01,11.365,40.025,38.99,55.585,3.97,14.50934,60.11,60.2601
24/05/2016 16:00,24.475,99.63,87.46,4.195,35.21,97.48,39.03,151.41,82.7499,28.47,52.185,36.651,148.3,9.295,31.06,107.27,117.7,51.59,4444.64,97.89,71.01,11.3375,39.9,38.92,55.59,3.975,14.52066667,60.1,60.155
24/05/2016 16:30,24.4925,99.62,87.46,4.18,35.2125,97.64,39.07,151.42,82.74,28.47,52.185,36.193935,148.31,9.295,31.09,105,117.8,51.7,4444.3,98.06,70.98,11.3325,39.9,38.92,55.68,3.97,14.52733333,60.09,60.15
